Date,^GSPC,^DJI,^IXIC
2000-07-17,1510.489990234375,10804.26953125,4274.669921875
2000-07-18,1493.739990234375,10739.919921875,4177.169921875
2000-07-19,1481.9599609375,10696.080078125,4055.6298828125
2000-07-20,1495.5699462890625,10843.8701171875,4184.56005859375
2000-07-21,1480.18994140625,10733.5595703125,4094.449951171875
2000-07-24,1464.2900390625,10685.1201171875,3981.570068359375
2000-07-25,1474.469970703125,10699.9697265625,4029.570068359375
2000-07-26,1452.4200439453125,10516.48046875,3987.719970703125
2000-07-27,1449.6199951171875,10586.1298828125,3842.22998046875
2000-07-28,1419.8900146484375,10511.169921875,3663.0
2000-07-31,1430.8299560546875,10521.98046875,3766.989990234375
2000-08-01,1438.0999755859375,10606.9501953125,3685.52001953125
2000-08-02,1438.699951171875,10687.5302734375,3658.4599609375
2000-08-03,1452.56005859375,10706.580078125,3759.8798828125
2000-08-04,1462.9300537109375,10767.75,3787.360107421875
2000-08-07,1479.3199462890625,10867.009765625,3862.989990234375
2000-08-08,1482.800048828125,10976.8896484375,3848.550048828125
2000-08-09,1472.8699951171875,10905.830078125,3853.5
2000-08-10,1460.25,10908.759765625,3759.989990234375
2000-08-11,1471.8399658203125,11027.7998046875,3789.469970703125
2000-08-14,1491.56005859375,11176.1396484375,3849.68994140625
2000-08-15,1484.4300537109375,11067.0,3851.659912109375
2000-08-16,1479.8499755859375,11008.3896484375,3861.199951171875
2000-08-17,1496.0699462890625,11055.6396484375,3940.8701171875
2000-08-18,1491.719970703125,11046.48046875,3930.340087890625
2000-08-21,1499.47998046875,11079.8095703125,3953.14990234375
2000-08-22,1498.1300048828125,11139.150390625,3958.2099609375
2000-08-23,1505.969970703125,11144.650390625,4011.010009765625
2000-08-24,1508.31005859375,11182.740234375,4053.280029296875
2000-08-25,1506.449951171875,11192.6298828125,4042.679931640625
2000-08-28,1514.0899658203125,11252.83984375,4070.590087890625
2000-08-29,1509.8399658203125,11215.099609375,4082.169921875
2000-08-30,1502.5899658203125,11103.009765625,4103.81005859375
2000-08-31,1517.6800537109375,11215.099609375,4206.35009765625
2000-09-01,1520.77001953125,11238.7802734375,4234.330078125
2000-09-05,1507.0799560546875,11260.6103515625,4143.18017578125
2000-09-06,1492.25,11310.6396484375,4013.340087890625
2000-09-07,1502.510009765625,11259.8701171875,4098.35009765625
2000-09-08,1494.5,11220.650390625,3978.409912109375
2000-09-11,1489.260009765625,11195.490234375,3896.35009765625
2000-09-12,1481.989990234375,11233.23046875,3849.510009765625
2000-09-13,1484.9100341796875,11182.1796875,3893.889892578125
2000-09-14,1480.8699951171875,11087.4697265625,3913.860107421875
2000-09-15,1465.81005859375,10927.0,3835.22998046875
2000-09-18,1444.510009765625,10808.51953125,3726.52001953125
2000-09-19,1459.9000244140625,10789.2900390625,3865.639892578125
2000-09-20,1451.3399658203125,10687.919921875,3897.43994140625
2000-09-21,1449.050048828125,10765.51953125,3828.8701171875
2000-09-22,1448.719970703125,10847.3701171875,3803.760009765625
2000-09-25,1439.030029296875,10808.150390625,3741.219970703125
2000-09-26,1427.2099609375,10631.3203125,3689.10009765625
2000-09-27,1426.5699462890625,10628.3603515625,3656.300048828125
2000-09-28,1458.2900390625,10824.0595703125,3778.320068359375
2000-09-29,1436.510009765625,10650.919921875,3672.820068359375
2000-10-02,1436.22998046875,10700.1298828125,3568.89990234375
2000-10-03,1426.4599609375,10719.740234375,3455.830078125
2000-10-04,1434.3199462890625,10784.48046875,3523.10009765625
2000-10-05,1436.280029296875,10724.919921875,3472.10009765625
2000-10-06,1408.989990234375,10596.5400390625,3361.010009765625
2000-10-09,1402.030029296875,10568.4296875,3355.56005859375
2000-10-10,1387.02001953125,10524.400390625,3240.5400390625
2000-10-11,1364.5899658203125,10413.7900390625,3168.489990234375
2000-10-12,1329.780029296875,10034.580078125,3074.679931640625
2000-10-13,1374.1700439453125,10192.1796875,3316.77001953125
2000-10-16,1374.6199951171875,10238.7998046875,3290.280029296875
2000-10-17,1349.969970703125,10089.7099609375,3213.9599609375
2000-10-18,1342.1300048828125,9975.01953125,3171.56005859375
2000-10-19,1388.760009765625,10142.98046875,3418.60009765625
2000-10-20,1396.9300537109375,10226.58984375,3483.139892578125
2000-10-23,1395.780029296875,10271.7197265625,3468.68994140625
2000-10-24,1398.1300048828125,10393.0703125,3419.7900390625
2000-10-25,1364.9000244140625,10326.48046875,3229.570068359375
2000-10-26,1364.43994140625,10380.1201171875,3272.179931640625
2000-10-27,1379.5799560546875,10590.6201171875,3278.360107421875
2000-10-30,1398.6600341796875,10835.76953125,3191.39990234375
2000-10-31,1429.4000244140625,10971.1396484375,3369.6298828125
2000-11-01,1421.219970703125,10899.4697265625,3333.389892578125
2000-11-02,1428.3199462890625,10880.509765625,3429.02001953125
2000-11-03,1426.68994140625,10817.9501953125,3451.580078125
2000-11-06,1432.18994140625,10977.2099609375,3416.2099609375
2000-11-07,1431.8699951171875,10952.1796875,3415.7900390625
2000-11-08,1409.280029296875,10907.0595703125,3231.699951171875
2000-11-09,1400.1400146484375,10834.25,3200.35009765625
2000-11-10,1365.97998046875,10602.9501953125,3028.989990234375
2000-11-13,1351.260009765625,10517.25,2966.719970703125
2000-11-14,1382.949951171875,10681.0595703125,3138.27001953125
2000-11-15,1389.81005859375,10707.599609375,3165.489990234375
2000-11-16,1372.3199462890625,10656.0302734375,3031.8798828125
2000-11-17,1367.719970703125,10629.8701171875,3027.18994140625
2000-11-20,1342.6199951171875,10462.650390625,2875.639892578125
2000-11-21,1347.3499755859375,10494.5,2871.449951171875
2000-11-22,1322.3599853515625,10399.3203125,2755.340087890625
2000-11-24,1341.77001953125,10470.23046875,2904.3798828125
2000-11-27,1348.969970703125,10546.0703125,2880.489990234375
2000-11-28,1336.0899658203125,10507.580078125,2734.97998046875
2000-11-29,1341.9300537109375,10629.1103515625,2706.929931640625
2000-11-30,1314.949951171875,10414.490234375,2597.929931640625
2000-12-01,1315.22998046875,10373.5400390625,2645.2900390625
2000-12-04,1324.969970703125,10560.9501953125,2615.75
2000-12-05,1376.5400390625,10898.7197265625,2889.800048828125
2000-12-06,1351.4599609375,10664.3798828125,2796.5
2000-12-07,1343.550048828125,10617.3603515625,2752.659912109375
2000-12-08,1369.8900146484375,10712.91015625,2917.429931640625
2000-12-11,1380.199951171875,10725.7998046875,3015.10009765625
2000-12-12,1371.1800537109375,10768.26953125,2931.77001953125
2000-12-13,1359.989990234375,10794.4404296875,2822.77001953125
2000-12-14,1340.9300537109375,10674.990234375,2728.510009765625
2000-12-15,1312.1500244140625,10434.9599609375,2653.27001953125
2000-12-18,1322.739990234375,10645.419921875,2624.52001953125
2000-12-19,1305.5999755859375,10584.3701171875,2511.7099609375
2000-12-20,1264.739990234375,10318.9296875,2332.780029296875
2000-12-21,1274.8599853515625,10487.2900390625,2340.1201171875
2000-12-22,1305.949951171875,10635.5595703125,2517.02001953125
2000-12-26,1315.18994140625,10692.4404296875,2493.52001953125
2000-12-27,1328.9200439453125,10803.16015625,2539.35009765625
2000-12-28,1334.219970703125,10868.759765625,2557.760009765625
2000-12-29,1320.280029296875,10787.990234375,2470.52001953125
2001-01-02,1283.27001953125,10646.150390625,2291.860107421875
2001-01-03,1347.56005859375,10945.75,2616.68994140625
2001-01-04,1333.3399658203125,10912.41015625,2566.830078125
2001-01-05,1298.3499755859375,10662.009765625,2407.64990234375
2001-01-08,1295.8599853515625,10621.349609375,2395.919921875
2001-01-09,1300.800048828125,10572.5498046875,2441.300048828125
2001-01-10,1313.27001953125,10604.26953125,2524.179931640625
2001-01-11,1326.8199462890625,10609.5498046875,2640.570068359375
2001-01-12,1318.550048828125,10525.3798828125,2626.5
2001-01-16,1326.6500244140625,10652.66015625,2618.550048828125
2001-01-17,1329.469970703125,10584.33984375,2682.780029296875
2001-01-18,1347.969970703125,10678.2802734375,2768.489990234375
2001-01-19,1342.5400390625,10587.58984375,2770.3798828125
2001-01-22,1342.9000244140625,10578.240234375,2757.909912109375
2001-01-23,1360.4000244140625,10649.8095703125,2840.389892578125
2001-01-24,1364.300048828125,10646.9697265625,2859.14990234375
2001-01-25,1357.510009765625,10729.51953125,2754.280029296875
2001-01-26,1354.949951171875,10659.98046875,2781.300048828125
2001-01-29,1364.1700439453125,10702.1904296875,2838.340087890625
2001-01-30,1373.72998046875,10881.2001953125,2838.35009765625
2001-01-31,1366.010009765625,10887.3603515625,2772.72998046875
2001-02-01,1373.469970703125,10983.6298828125,2782.7900390625
2001-02-02,1349.469970703125,10864.099609375,2660.5
2001-02-05,1354.31005859375,10965.849609375,2643.2099609375
2001-02-06,1352.260009765625,10957.419921875,2664.489990234375
2001-02-07,1340.8900146484375,10946.7197265625,2607.820068359375
2001-02-08,1332.530029296875,10880.5498046875,2562.06005859375
2001-02-09,1314.760009765625,10781.4501953125,2470.969970703125
2001-02-12,1330.31005859375,10946.76953125,2489.659912109375
2001-02-13,1318.800048828125,10903.3203125,2427.719970703125
2001-02-14,1315.9200439453125,10795.41015625,2491.39990234375
2001-02-15,1326.6099853515625,10891.01953125,2552.909912109375
2001-02-16,1301.530029296875,10799.8203125,2425.3798828125
2001-02-20,1278.93994140625,10730.8798828125,2318.35009765625
2001-02-21,1255.27001953125,10526.580078125,2268.93994140625
2001-02-22,1252.8199462890625,10526.8095703125,2244.9599609375
2001-02-23,1245.8599853515625,10441.900390625,2262.510009765625
2001-02-26,1267.6500244140625,10642.5302734375,2308.5
